id,cost
130242,45535
130243,9705
130244,40625
130245,33333
130246,17579
130247,77141
130248,30177
130249,8260
130250,12911
130251,10629
130252,992
130254,133
130289,28035
130301,4830
130302,8665
130303,1170
130306,43588
130307,51435
130308,82744
130309,100
130310,117
130315,54982
130317,102
130318,123
130320,162
130336,107
130337,1507
130338,171543
130339,69386
130355,4130
130358,822
130359,101
130360,244
130361,244
130362,32126
130368,18195
130383,100
130384,3645
130385,27169
130391,1181
130392,22888
130393,2153
130406,2877
130407,20739
130408,86929
130409,11300
130410,596
130447,14727
130448,24193
130459,15483
130460,20349
130464,17554
130465,26767
130466,20214
130467,17497
130468,9769
130469,124
130470,1460
130471,22520
130472,85174
130473,8298
130478,109
130479,822
130480,6218
130481,3575
130499,15528
130520,193
130521,16738
130522,100
130523,11372
130531,100
130533,101
130534,100
130546,23637
130547,25369
130548,1217
130549,10854
130554,17869
130631,10828
130632,40746
130633,69162
130639,1445
130640,48990
130641,7896
130649,1137
130733,9643
130735,13383
130736,7632
130737,5918
130743,751
130744,3375
130765,14046
130766,88409
130767,41488
131051,2496
131052,53711
131053,15493
131054,31615
131055,17565
131066,58558
131067,2895
131116,450
131117,217559
131122,3452
131123,14950
131124,8894
131127,174
131128,1912
131132,3061
131133,15897
131134,67244
131136,70669
131137,88722
131138,13896
131139,25852
131140,48322
131141,12169
131142,2510
131180,36984
131181,2314
131193,87134
131194,67583
131195,2250
131196,85555
131197,27591
131198,100
131199,2510
131200,138
131201,112
131206,100
131207,100
131209,108
131227,100
131228,265
131229,136244
131230,200712
131231,102
131245,9777
131248,3512
131249,2711
131250,7144
131251,3098
131254,6190
131258,36971
131259,5369
131274,388
131275,116993
131277,177
131278,1128
131280,771
131281,1128
131282,1682
131283,31457
131284,237
131298,5591
131299,76125
131300,163750
131301,86044
131339,11875
131340,10681
131341,8425
131342,2369
131348,13539
131349,15153
131350,18700
131357,2313
131358,22579
131359,30048
131360,32454
131361,241
131362,1121
131363,10874
131388,684
131389,27434
131390,11144
131409,356
131410,4261
131411,26275
131412,26365
131424,102
131425,107
131426,106
131427,111
131436,1535
131437,31498
131438,2674
131439,1923
131440,13551
131445,11610
131446,10735
131447,526
131448,100
131519,14152
131520,20320
131521,55547
131522,9391
131622,6451
131623,984
131624,2737
131625,41745
131626,9106
131634,3771
131635,7629
131655,22705
131656,60940
131942,45782
131943,31374
131945,23475
131956,17542
131957,46872
132007,123
132008,2992
132011,6291
132012,6449
132014,19217
132015,224670
132016,211051
132017,23760
132019,1833
132020,10639
132021,609
132022,25732
132023,50138
132024,176086
132025,654
132027,6642
132028,14333
132031,30379
132032,78929
132033,1294
132035,150
132058,491
132059,5148
132060,122
132061,33920
132062,67968
132063,34750
132064,32133
132068,474
132069,16033
132072,812
132084,12907
132085,74713
132086,32192
132087,6629
132092,100
132093,100
132118,107
132119,202
132120,22167
132121,132218
132122,93332
132137,33971
132139,16475
132142,5657
132149,13153
132150,11703
132165,40213
132166,28612
132172,1595
132174,14231
132175,1505
132188,19362
132189,239867
132190,121294
132191,113777
132192,7315
132233,575
132234,3036
132235,4614
132236,10468
132237,7001
132238,8614
132239,6874
132250,15281
132251,12910
132252,51304
132253,45296
132254,6994
132274,120
132275,535
132276,8768
132277,101
132279,36273
132280,24531
132300,881
132301,5443
132302,6772
132315,102
132316,103
132317,104
132318,104
132328,34243
132330,3647
132331,2927
132336,14598
132337,4793
132338,12850
132339,1570
132340,100
132408,3597
132409,27232
132410,9579
132504,5747
132505,24244
132512,12232
132513,7382
132514,1654
132515,29952
132516,4166
132525,11245
132526,13039
132527,931
132833,36777
132835,9213
132836,8391
132847,42307
132896,8213
132897,67298
132898,2267
132899,1219
132900,119
132901,145038
132902,76535
132903,19629
132904,17389
132905,223900
132906,137525
132907,8455
132908,32692
132910,8076
132911,2010
132912,7315
132913,13947
132914,51210
132915,132819
132916,22292
132922,1083
132923,90675
132924,6120
132941,103
132944,8371
132945,4860
132946,100
132947,482
132949,28998
132950,720
132951,18265
132952,407
132955,5730
132956,56866
132957,18050
132958,39207
132959,8629
132960,24451
132961,6626
132962,37456
132963,2346
132975,100
132976,1483
132977,111
133010,532
133011,60358
133012,50768
133013,178530
133026,18321
133027,16762
133029,12800
133034,15630
133036,987
133041,13894
133056,160085
133057,73868
133060,423
133061,934
133062,308
133063,309
133064,168
133065,254
133066,7561
133079,28715
133080,57085
133081,2591
133141,50874
133142,26922
133143,12046
133144,7709
133155,15242
133156,33982
133163,153
133164,54114
133165,82708
133166,11440
133167,10419
133168,8817
133169,17959
133170,5038
133187,7943
133188,27700
133189,79986
133190,47037
133191,32883
133192,5453
133205,100
133207,105
133208,108
133215,101
133216,100
133217,3295
133218,10346
133219,7697
133221,1156
133228,14794
133229,40481
133230,9627
133231,1379
133232,114
133297,9648
133298,12424
133299,34633
133347,16570
133355,1475
133395,1154
133396,89462
133397,85126
133398,36489
133399,6620
133401,8576
133402,10110
133403,796
133404,21555
133405,13054
133410,4962
133411,940
133417,1863
133722,37228
133723,34253
133724,73929
133725,12091
133726,13633
133737,38234
133738,5478
133786,12591
133787,16329
133788,89942
133789,126
133790,31740
133791,95745
133792,38316
133795,11279
133796,263441
133797,68521
133798,80761
133799,301
133800,40759
133801,36551
133804,23728
133805,25602
133806,80457
133807,36675
133814,17602
133815,10690
133816,2580
133833,100
133834,100
133835,46425
133836,56401
133838,1869
133839,32536
133840,40670
133848,4068
133849,1552
133850,101
133852,10661
133853,12014
133866,118
133867,104
133901,224
133902,1049
133904,203829
133905,4435
133912,1312
133921,8945
133925,278027
133931,23808
133932,14578
133947,113
133948,49119
133949,77181
133950,8410
133952,626
133956,2992
133957,5940
133969,22854
133970,10113
133971,814
134033,4464
134035,9052
134036,8344
134037,1018
134038,5162
134039,15900
134040,3646
134041,3183
134042,2352
134043,2498
134044,7929
134045,2776
134046,12236
134047,12185
134048,1717
134049,972
134052,365
134053,8622
134054,13931
134055,30214
134061,1386
134078,26975
134079,13637
134081,2654
134096,102
134097,100
134098,100
134099,100
134105,101
134106,142
134107,100
134108,9008
134109,421
134110,6979
134120,3161
134122,520
134123,100
134185,686
134186,1634
134187,3760
134188,413
134237,12415
134238,4213
134239,7560
134245,1607
134246,18754
134256,394
134258,106
134260,101
134278,130
134288,8031
134289,14863
134290,9854
134291,28875
134292,31095
134293,27340
134294,23309
134295,1810
134300,7823
134301,3507
134302,150
134613,101394
134614,3881
134615,28279
134616,27071
134626,229
134628,44802
134677,23027
134678,75463
134679,249775
134680,140
134681,107
134687,124350
134688,107031
134689,10675
134691,5217
134692,8027
134695,11510
134696,39721
134697,86359
134698,129899
134705,6314
134706,2642
134707,9101
134723,100
134724,104
134725,22051
134726,4990
134727,91199
134731,100
134743,142
134744,202
134757,103
134792,165
134793,276
134795,150593
134796,1071
134812,13827
134822,32270
134840,155
134841,37829
134842,36647
134846,709
134847,3157
134848,8817
134858,2481
134859,14538
134860,19337
134861,1930
134935,738
134936,60216
134937,5201
134940,4920
134941,15570
134942,15307
134943,371
134969,23262
134970,39298
134971,100
134973,100
134974,111
134975,100
134976,127
134977,11192
134978,75430
134979,5208
134983,100
134985,106
134986,101
134987,108
134988,118
134989,110
134990,100
134996,10500
134997,17057
134999,2231
135013,232
135014,134
135015,100
135074,1788
135075,5086
135076,3011
135132,1523
135140,2433
135151,107
135177,7307
135178,10418
135179,7142
135180,16125
135181,18446
135182,35075
135183,24262
135191,36677
135192,5461
135199,1294
135504,23487
135506,24721
135517,63178
135518,23766
135519,2810
135556,100
135557,100
135566,100
135567,18651
135568,159978
135569,196525
135570,204177
135578,47329
135579,72275
135580,24842
135581,144
135588,4957
135589,116203
135593,162
135594,112
135595,22450
135596,9448
135598,15247
135599,2857
135616,22991
135617,21183
135618,43239
135635,395
135636,135
135684,102
135685,207
135686,133177
135687,1000
135691,292
135705,280287
135706,83387
135713,24296
135714,34883
135715,23431
135732,116
135733,51486
135734,56377
135735,9135
135736,40079
135737,51915
135738,5144
135739,4289
135749,24639
135827,27871
135856,4675
135857,104
135861,8846
135862,25509
135863,1586
135864,2153
135865,9594
135866,7625
135867,2392
135869,43087
135870,300632
135871,4747
135874,107
135875,139
135876,1646
135877,148
135878,117
135879,143
135880,154
135881,149
135882,100
135883,100
135887,9448
135888,23263
135890,2056
135891,3970
135892,11104
135905,102
135906,3197
135907,1034
135963,100
135964,100
136031,1046
136041,175
136042,260
136043,198
136057,1796
136062,7005
136063,15416
136064,30982
136065,31087
136066,71954
136067,148075
136068,162902
136069,313845
136070,232173
136071,41403
136072,51174
136082,41670
136083,6627
136395,32430
136396,31129
136397,15276
136407,322753
136408,48936
136445,100
136446,101
136447,238
136448,395
136456,100
136457,3731
136458,8499
136459,32946
136460,178130
136461,154651
136470,51865
136471,55601
136479,1023
136480,129448
136481,17385
136482,5124
136483,24258
136484,45709
136485,50901
136486,5903
136487,755
136488,1467
136490,7228
136491,2196
136492,3342
136493,616
136506,160
136508,26359
136509,2832
136526,332
136527,316
136575,105
136576,346
136577,18422
136578,164347
136579,76458
136593,8560
136595,65011
136604,7721
136605,37328
136606,61471
136607,25037
136625,181
136626,50067
136627,24275
136628,718
136629,448
136630,301
136640,34899
136684,144
136746,290
136747,6056
136748,424
136756,7344
136757,559
136761,59268
136762,212504
136764,100
136765,104
136766,332
136767,77825
136768,231
136769,159
136770,154
136771,173
136772,114
136773,100
136774,100
136777,21201
136778,17536
136779,23467
136781,610
136797,864
136798,23832
136799,104
136848,3556
136849,669
136851,465
136852,1298
136853,100
136854,100
136921,22358
136922,13580
136933,102
136934,100
136947,3451
136948,62813
136949,670
136952,4441
136953,19146
136956,101
136957,209966
136958,268933
136959,88762
136960,183337
136961,52556
136962,14123
136973,30488
136974,9186
137285,28040
137286,27110
137287,5462
137297,141809
137298,158770
137336,104
137337,102
137338,100
137339,496
137340,101
137341,102
137342,102
137343,100
137344,100
137345,100
137346,100
137347,100
137348,12408
137349,19453
137350,107
137351,136139
137352,389781
137353,247
137357,8432
137358,57852
137359,31824
137360,8524
137361,8329
137364,435
137371,21594
137372,13491
137373,38161
137374,62103
137375,15488
137381,4625
137382,419
137383,869
137384,702
137385,223
137396,100
137397,100
137399,10945
137400,3709
137401,100
137417,121
137418,162
137466,117
137467,277
137468,3034
137469,125441
137470,218656
137476,3449
137477,6587
137478,1150
137479,56453
137480,35144
137481,21800
137482,118
137483,259
137484,2223
137485,84406
137486,90688
137498,40575
137499,26151
137530,8314
137531,12082
137576,4219
137653,65207
137654,166821
137655,100
137656,148
137657,31280
137658,278180
137659,2960
137660,145
137661,133
137662,155
137663,148
137664,123
137665,114
137666,100
137667,142
137668,24912
137669,30493
137670,31139
137671,11793
137672,3838
137674,21546
137675,5763
137676,1531
137690,119
137691,100
137738,827
137739,8208
137740,3029
137803,1163
137805,1238
137810,9677
137812,12989
137813,46064
137814,41539
137824,101
137825,103
137842,31865
137843,21414
137847,6415
137848,400884
137849,71179
138174,77685
138175,19158
138176,14694
138187,355
138188,39884
138227,100
138228,785
138229,388
138230,7730
138231,989
138232,834
138233,384
138234,880
138235,236
138236,1225
138237,3437
138238,15185
138239,11162
138240,37214
138241,92838
138242,361770
138243,48454
138247,1166
138248,18420
138249,24213
138250,284
138256,2167
138289,11220
138290,13314
138359,123
138360,133
138361,91576
138362,107674
138364,578
138365,4169
138367,2265
138368,7986
138369,447
138370,21601
138371,12573
138372,17614
138373,21164
138374,6326
138375,14599
138376,118011
138390,43439
138420,516
138421,6176
138466,5323
138467,7367
138541,981
138542,360
138545,202224
138546,374990
138547,288092
138548,262367
138549,35820
138550,13062
138551,106
138553,144
138554,160
138555,179
138556,145
138557,100
138558,26610
138559,2082
138561,21605
138562,23709
138566,9378
138567,1658
138581,118
138582,115
138620,100
138621,107
138624,2838
138625,3947
138626,14356
138627,1776
138628,1385
138629,1741
138693,4742
138694,12313
138695,14253
138698,31599
138699,20564
138700,4476
138701,23318
138702,1192
138704,33324
138705,67638
138706,5355
138716,100
138733,60055
138734,140751
138735,53021
138736,15108
138737,68714
138738,269629
138739,136357
139064,36424
139065,45408
139066,44978
139067,674
139078,21952
139117,100
139119,124
139120,21744
139121,88906
139122,73498
139123,25161
139124,20025
139125,3513
139126,1052
139127,1989
139128,114
139129,106
139130,100
139132,60077
139133,157993
139137,293
139138,17833
139139,2431
139140,18061
139145,424
139179,6887
139180,4405
139181,40659
139182,100
139249,105
139250,129
139251,123
139252,1456
139253,193425
139255,320
139256,406
139258,8664
139259,14876
139260,14869
139261,13370
139262,108
139265,45287
139266,43173
139281,191147
139311,15208
139349,142
139350,131
139357,6480
139358,6926
139406,497
139427,95803
139428,198797
139429,43741
139430,37929
139431,158180
139432,296675
139433,113832
139434,106423
139435,77040
139436,3458
139437,185885
139438,84624
139439,7087
139444,104
139445,149
139446,159
139447,138
139448,5475
139449,2062
139452,21967
139453,20896
139456,3517
139457,6402
139458,2259
139473,172
139475,110
139476,113
139477,103
139509,146
139510,134
139511,117
139513,100
139514,12588
139515,38554
139516,330
139584,28907
139585,13749
139586,8891
139587,1915
139588,660
139589,23048
139590,22713
139592,130
139595,4289
139596,821
139597,11029
139599,29147
139600,65282
139601,42347
139605,103
139606,103
139607,122
139626,60632
139627,94627
139628,191129
139629,34430
139954,39595
139955,10986
139956,9052
139957,4810
139968,9227
139969,28257
140005,100
140006,100
140007,100
140008,133
140009,221
140010,100
140011,100
140012,6269
140013,99469
140014,46940
140018,10081
140023,63770
140024,8117
140028,10192
140029,19510
140030,110988
140031,24588
140032,305
140034,1589
140037,1325
140067,101
140068,272
140070,1490
140071,66675
140072,25154
140138,118
140139,222
140140,124
140141,150
140142,145
140143,19725
140144,163305
140145,4583
140149,6191
140150,23180
140151,1435
140153,5579
140154,6617
140155,38375
140156,3962
140172,85399
140199,100
140200,232
140201,60134
140202,8840
140217,52591
140219,629
140220,58167
140226,101
140230,110
140231,113
140247,5678
140248,11914
140249,707
140295,711
140296,2912
140297,1477
140298,3729
140299,5386
140300,1711
140317,108440
140318,368865
140319,45601
